Title_ID,Title,Type,Category,Date_Added,Rating,Description
tid4041,Hide and Seek,Movie,"International Movies, Thrillers",2017-08-19,TV-14,"While living a comfortable life with his wife and child, a germophobic man realizes his estranged brother may have committed a terrible crime."
tid4042,Hiroshima: The Real History,Movie,Documentaries,2017-03-31,TV-PG,This detailed examination of the 1945 Hiroshima bombing includes the prelude to and aftermath of history's controversial first use of atomic weapons.
tid4043,Hisss,Movie,"Horror Movies, International Movies, Thrillers",2017-12-01,TV-MA,"In a plot to bait the snake-goddess Nagin for her immortality-granting essence, George States journeys to India and abducts her reptilian lover."
tid4044,History of Joy,Movie,"Dramas, International Movies",2018-08-01,TV-14,The life of a high-flying law student takes a drastic turn when a bout of misfortune changes his status in society for good.
tid4045,Hitch,Movie,"Comedies, Romantic Movies",2020-01-01,PG-13,"Smooth and sexy Hitch helps clients make a great first impression on a date, but he's thrown when a lovely reporter starts nosing around his business."
tid4046,Ho Mann Jahaan,Movie,"Dramas, International Movies, Romantic Movies",2017-07-01,TV-PG,"Three friends in modern-day Karachi navigate their post-college lives, while struggling to balance their passion for music with familial obligations."
tid4047,Hokkabaz,Movie,"Comedies, Dramas, International Movies",2017-03-10,TV-MA,"Trying to resurrect his career, not-so-talented magician Iskender goes on tour, but things get iffy when one of his illusions works a little too well."
tid4048,Holding the Man,Movie,"Dramas, International Movies, LGBTQ Movies",2016-08-01,TV-MA,"In 1970s Australia, two teen boys fall in love with each other and defeat obstacles to their 15-year relationship, until a new crisis comes their way."
tid4049,Holidays,Movie,"Comedies, Horror Movies",2016-07-15,TV-MA,"Eight gleefully grim short tales set on Halloween, Mother's Day, St. Patrick's Day and other holidays comprise this chilling horror anthology."
tid4050,Holy Man 2,Movie,"Comedies, Faith & Spirituality, International Movies",2018-07-30,TV-14,"Former rap musician Joey Boy is now a monk who takes Father Teng's place at his rural temple, where a crisis develops involving a nearby stone quarry."
tid4051,Holy Man 3,Movie,"Comedies, Faith & Spirituality, International Movies",2018-07-30,TV-MA,"Two new monks, one of them a former rock music star seeking inner peace, join a temple plagued by thieves who are stealing its valuable holy relics."
tid4052,Hombanna,Movie,"Dramas, International Movies",2018-05-01,TV-14,"In the forests of Karnataka, a farmer and his community face eviction from the land when they get caught in the currents of socio-political change."
tid4053,Honey 2,Movie,"Dramas, Romantic Movies",2019-10-01,PG-13,"Determined to prove herself as a street dancer, Maria heads from juvie to a Bronx rec center where she's introduced to her dance idol, Honey Daniels."
tid4054,Honey: Rise Up and Dance,Movie,Dramas,2018-04-03,PG-13,"Despite discouragement from her loved ones, a talented street dancer tries out for an exclusive dance crew in a bid to win a college scholarship."
tid4055,Hoodwinked Too! Hood vs. Evil,Movie,"Children & Family Movies, Comedies",2018-11-03,PG,"Fresh off a top-secret training, feisty heroine Little Red teams up with intrepid reporter Wolf to investigate the disappearance of Hansel and Gretel."
tid4056,Hope Aur Hum,Movie,"Children & Family Movies, Comedies, Dramas",2018-09-01,TV-14,"A multigenerational household navigates daily life, evolving relationships and clashes between old and new mindsets in this light family drama."
tid4057,Hope Springs Eternal,Movie,Dramas,2018-11-08,PG,"When a teen with terminal cancer miraculously finds herself in remission, she struggles to give up the attention her illness gave her at school."
tid4058,Hope: One in a Billion,Movie,"Documentaries, International Movies, Sports Movies",2019-12-15,TV-14,"The remarkable true story of Gift Ngoepe, the first African to play for Major League Baseball, is recounted in this inspiring documentary."
tid4059,Horns,Movie,"Dramas, Horror Movies, Sci-Fi & Fantasy",2019-08-01,R,"Accused of murder, Ig Perish wakes up one day to find he's grown a set of horns – compelling people to confess their sins to him."
tid4060,Horror Story,Movie,"Horror Movies, International Movies",2019-04-12,TV-14,"On a dare, seven college friends spend a night at an abandoned hotel rumored to be haunted and find themselves trapped in a nightmare."
tid4061,Hostiles,Movie,Dramas,2018-08-15,R,"After a long career battling the Cheyenne, a U.S. Army captain is ordered to safely escort the tribe's most influential chief to his Montana homeland."
tid4062,Hot Bot,Movie,Comedies,2016-03-01,NR,"Two teenage geeks inadvertently find a lifelike, state-of-the-art sex robot, but must dodge the high-profile owner who lost her in order to keep her."
tid4063,Hot Property,Movie,"Comedies, Independent Movies",2017-08-13,TV-MA,"When a resourceful but flighty Londoner is threatened with eviction, she vows to do whatever it takes to defeat a greedy real estate agent."
tid4064,Hot Rod,Movie,"Comedies, Sports Movies",2019-11-20,PG-13,Andy Samberg stars in this comedy as an accident-prone daredevil who's determined to jump 15 buses on his moped and impress his abusive stepfather.
tid4065,Hotel Pacific,Movie,"Classic Movies, Dramas, International Movies",2019-10-01,TV-MA,A motivated teen strives to rise from dishwasher to waiter at a luxury hotel only to tread in the abusive tide of its workplace hierarchy.
tid4066,Hotel Transylvania 3: Summer Vacation,Movie,"Children & Family Movies, Comedies",2019-01-24,PG,"It's love at first sight for Dracula when he meets Ericka, the charming but mysterious captain of the monster cruise that Mavis plans for the family."
tid4067,House at the End of the Street,Movie,"Horror Movies, Thrillers",2020-05-08,PG-13,Moving to a new town proves even more stressful for a teenager when she learns that the house next door was the site of a double murder.
tid4068,House of Z,Movie,Documentaries,2018-01-06,TV-14,"Featuring archival footage and exclusive interviews, this documentary looks at the rise, fall and comeback of charismatic fashion designer Zac Posen."
tid4069,"Houston, We Have a Problem!",Movie,"Comedies, Independent Movies, International Movies",2017-07-20,TV-14,"Blending fact with myth, this conspiracy-minded docufiction argues that the U.S. purchased Yugoslavia's secret space program in the 1960s."
tid4070,How the Beatles Changed the World,Movie,"Documentaries, Music & Musicals",2018-02-01,TV-PG,Interviews and rare archival footage illuminate how the Beatles' influence over music and culture continues to be felt around the world.
tid4071,How the Grinch Stole Christmas,Movie,"Children & Family Movies, Comedies",2017-06-01,PG,The Grinch decides to rob Whoville of Christmas – but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart.
tid4072,How to Be a Latin Lover,Movie,Comedies,2019-11-01,PG-13,"When an aging Lothario gets the boot from his sugar mama, he must pull out all the stops to find a new female sponsor."
tid4073,How to Be a Player,Movie,Comedies,2019-11-01,R,"Dray lives life one woman at a time and is the envy of all his friends, until his sister decides to show him the error of his philandering ways."
tid4074,How to Make an American Quilt,Movie,"Dramas, Romantic Movies",2018-04-01,PG-13,"A conflicted young woman spends the summer with her grandmother, her great-aunt and their quilting circle, whose life stories captivate her."
tid4075,Hridaynath,Movie,"Dramas, International Movies",2018-01-01,TV-14,A schoolteacher known for his good deeds and benevolence takes a walk on the dark side after undergoing a heart transplant.
tid4076,Hulk Vs.,Movie,"Action & Adventure, Sci-Fi & Fantasy",2020-06-01,PG-13,This action-packed animated double feature pits the Hulk against two of the Marvel Universe's most powerful characters: Wolverine and Thor.
tid4077,Hum Saath-Saath Hain,Movie,"Dramas, International Movies, Music & Musicals",2018-01-01,TV-G,"A scheming matriarch plots to cut off her disabled stepson and his wife from the family fortune, creating a division within the clan."
tid4078,Humko Deewana Kar Gaye,Movie,"International Movies, Music & Musicals, Romantic Movies",2017-10-22,TV-PG,Two kindred spirits who are betrothed to others must decide whether to go through with arranged marriages or brush aside convention for true love.
tid4079,Hungerford,Movie,"Horror Movies, Independent Movies, International Movies",2018-06-23,TV-MA,"While filming his daily life for a media course, Cowen discovers his small English town may be under an ominous and otherworldly influence."
tid4080,Hunt to Kill,Movie,Action & Adventure,2020-01-01,R,U.S. Border Patrol agent and deadly hunter Jim Rhodes takes violent revenge when a group of desperate thieves kidnaps his daughter after a robbery.
tid4081,Hunter's Prayer,Movie,"Action & Adventure, Independent Movies",2019-10-22,R,A hired gun has second thoughts when he's contracted to kill a teenage girl whose father's shady business dealings put her life in danger.
tid4082,Hurricane Bianca,Movie,"Comedies, Independent Movies, LGBTQ Movies",2017-01-01,TV-MA,"Fired for being gay, schoolteacher Richard returns in drag as force-of-nature Bianca, gets hired for the same job and plots sweet, scornful revenge."
tid4083,Hurricane Bianca: From Russia With Hate,Movie,"Comedies, Independent Movies, LGBTQ Movies",2018-08-15,TV-MA,"When Texas teacher Richard is lured to Russia under false pretenses by his enemy Deb, his drag alter ego Bianca soon turns the country upside down."
tid4084,Hustle & Flow,Movie,"Dramas, Independent Movies, Music & Musicals",2019-12-01,R,A pimp with aspirations of grandeur wants to make it as a rapper but discovers that fame isn't all it's cracked up to be in this indie drama.
tid4085,Hypersomnia,Movie,"Horror Movies, International Movies, Thrillers",2017-06-08,TV-MA,A young actress rehearsing for a play about human trafficking begins to relive terrifying scenes that may be dreams – or an alternate reality.
tid4086,I Am,Movie,"Dramas, Independent Movies, International Movies",2019-03-04,TV-MA,"Four individuals in modern India grapple with their identities amid social taboos, trauma and brutal sexual discrimination in this quartet of stories."
tid4087,I Am Bolt,Movie,"Documentaries, Sports Movies",2017-10-01,PG,"Mixing archival footage with present-day interviews, Olympic champion and global icon Usain Bolt opens up about his athletic legacy."
tid4088,I Am Jane Doe,Movie,Documentaries,2017-05-26,TV-14,This intense documentary follows real cases of American girls enslaved in the child sex trade through ads in a newspaper's online classified section.
tid4089,I Am Maris,Movie,Documentaries,2019-04-01,TV-14,"Through her own words and art, a young woman details the healing power of yoga in her struggle with anorexia and her journey to self-acceptance."
tid4090,I Am Not Madame Bovary,Movie,"Comedies, Dramas, International Movies",2017-09-02,TV-14,"To qualify for an apartment reserved for singles, a married couple stages a divorce. But when her husband unexpectedly remarries, Li seeks justice."
tid4091,I Am Vengeance,Movie,Action & Adventure,2018-12-22,R,"After learning that an ex-military friend and his parents were killed, the highly trained John Gold comes to town seeking answers and revenge."
tid4092,I Am Wrath,Movie,"Action & Adventure, Dramas",2019-09-16,R,"Hell-bent on avenging his wife's murder, Stanley Hill summons an old partner's help in exposing a cover-up by crooked cops and slimy politicians."
tid4093,I Don't Know How She Does It,Movie,Comedies,2019-03-23,PG-13,"In this affable yuppie comedy, Kate Reddy is a successful executive, wife and mom whose personal and professional lives hang in precarious balance."
tid4094,I Fine... Thank You... Love You,Movie,"Comedies, International Movies, Romantic Movies",2018-09-05,TV-14,"Desperate to go to the U.S. to win back his girlfriend, Yim hires a tutor to teach him English. But things don't go according to plan."
tid4095,"I, Daniel Blake",Movie,"Dramas, Independent Movies",2019-04-19,R,"While fighting for his welfare benefits following a job-ending heart attack, a widowed carpenter befriends a single mother in a similar plight."
tid4096,I'll See You in My Dreams,Movie,"Comedies, Dramas, Independent Movies",2019-10-22,PG-13,"After the passing of her dog, a long-widowed senior citizen is in need of companionship. Two very different possibilities present themselves."
tid4097,I'm in Love with a Church Girl,Movie,"Dramas, Faith & Spirituality, Romantic Movies",2017-10-01,PG,"When a tough-minded ex-drug dealer falls for a beautiful but highly devout woman, their mutual attraction takes them both down a twisty path."
tid4098,Ice Guardians,Movie,"Documentaries, International Movies, Sports Movies",2017-10-01,TV-MA,"This film explores the controversial role of ice hockey ""enforcers,"" as well as the physical and mental price paid by the game's notorious tough guys."
tid4099,Iceman,Movie,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2018-01-23,R,"Four hundred years after they were frozen in time, a Ming Dynasty guard and his three pursuers are defrosted to continue their ancient battle."
tid4100,Ideachi Kalpana,Movie,"Comedies, International Movies, Romantic Movies",2018-01-01,TV-14,"After an actor is hit by a car driven by the police commissioner's sister, his scheming brother-in-law files a bogus suit against the commissioner."
tid4101,Igor,Movie,Children & Family Movies,2019-09-01,PG,"Igor, the brilliant but deformed assistant to mad Dr. Glickenstein, dreams of winning the Evil Science Fair and the heart of village beauty Gretchen."
tid4102,Iliza Shlesinger: War Paint,Movie,Stand-Up Comedy,2013-09-01,NR,"""Last Comic Standing"" winner Iliza Shlesinger unleashes her acerbic, stream-of-conscious comedy on an unsuspecting audience in her hometown of Dallas."
tid4103,Imagine That,Movie,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",2019-12-07,PG,"Work problems are piling up for a businessman. But when he discovers a pathway to his daughter's imaginary world, he starts finding some solutions."
tid4104,Immoral Tales,Movie,"Dramas, International Movies, Romantic Movies",2019-06-06,UR,"This anthology illustrates the timeless nature of desire in four stories of incest, bloodlust and other forbidden subjects."
tid4105,In Search of Fellini,Movie,"Action & Adventure, Dramas",2018-03-19,R,A naive and sheltered young woman embarks on a whimsical adventure across Italy in the hopes of meeting director Federico Fellini.
tid4106,In The Deep,Movie,"Horror Movies, International Movies, Thrillers",2018-01-10,PG-13,"With little oxygen left in their scuba tanks, two sisters are trapped in a shark cage at the bottom of the ocean while great whites circle nearby."
tid4107,Incir Receli 2,Movie,"Dramas, International Movies, Romantic Movies",2017-03-10,TV-14,"Grief-stricken over the death of his true love, singer-songwriter Metin has given up on life, until he meets Gizem, who slowly reawakens his heart."
tid4108,Incoming,Movie,"Action & Adventure, Sci-Fi & Fantasy",2018-10-26,TV-MA,"When an imprisoned terrorist cell hijacks a high-security prison in outer space, a CIA agent becomes the one chance of stopping them."
tid4109,Incomplete,Movie,"Dramas, International Movies, Romantic Movies",2017-04-08,TV-MA,"A man returns to his childhood hometown, where he meets the happily married woman he once jilted, while his best friend endures a more volatile union."
tid4110,Inconceivable,Movie,Thrillers,2018-03-01,R,A couple trying to conceive invite a woman with a mysterious past to move in with them. But it's an invitation they might come to regret.
tid4111,Incredibles 2 (Spanish Version),Movie,"Children & Family Movies, Comedies",2019-02-08,PG,"When Elastigirl gets recruited for a high-profile crime-fighting mission, Mr. Incredible takes on his toughest assignment ever: full-time parenting."
tid4112,INDIA,Movie,"Dramas, Independent Movies, International Movies",2017-02-17,NR,"A man buys a young girl, code-names her ""Doll"" and sends her to live with a mother of two who has a mysterious mission to be fulfilled."
tid4113,Indiana Jones and the Kingdom of the Crystal Skull,Movie,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",2019-01-01,PG-13,"Indiana Jones is drawn into a Russian plot to unearth the Crystal Skulls of Akator, Amazonian artifacts with supernatural powers."
tid4114,Indiana Jones and the Last Crusade,Movie,"Action & Adventure, Children & Family Movies, Classic Movies",2019-01-01,PG-13,"Accompanied by his father, Indiana Jones sets off on his third adventure to explore the cradle of civilization on a perilous hunt for the Holy Grail."
tid4115,Indiana Jones and the Raiders of the Lost Ark,Movie,"Action & Adventure, Children & Family Movies, Classic Movies",2019-01-01,PG,"When Indiana Jones is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime."
tid4116,Indiana Jones and the Temple of Doom,Movie,"Action & Adventure, Children & Family Movies, Classic Movies",2019-01-01,PG,"Indiana Jones, his young sidekick and a spoiled songbird get more than they bargained for when they go to India in search of a missing magical stone."
tid4117,Indiscretion,Movie,"Dramas, Thrillers",2017-02-01,TV-MA,"After a weekend fling with artist Victor, Veronica, a psychiatrist and politician's wife, becomes the target of Victor's dangerous romantic obsession."
tid4118,Inequality for All,Movie,Documentaries,2018-08-29,PG,Former U.S. Labor Secretary Robert Reich makes a compelling case about the serious crisis the U.S. faces due to the widening economic gap.
tid4119,Inglourious Basterds,Movie,Action & Adventure,2019-07-22,R,"A Jewish cinema owner in occupied Paris is forced to host a Nazi premiere, where a group of American soldiers called the Basterds plans a face-off."
tid4120,Inkheart,Movie,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",2019-07-01,PG,"Unbeknownst to his 12-year-old daughter, a bookbinder has a secret ability to bring characters to life by reading their stories out loud."
tid4121,Insan,Movie,"Action & Adventure, Dramas, International Movies",2018-03-01,TV-14,"A grieving policeman and a rickshaw driver are brought together by a dark, tragic secret that will change their lives forever."
tid4122,Instructions Not Included,Movie,"Comedies, Dramas, International Movies",2020-01-01,PG-13,"Unable to locate the elusive mother of a baby girl left on his doorstep, an Acapulco playboy unexpectedly begins to develop feelings for the tot."
tid4123,Internet Famous,Movie,Comedies,2016-07-21,TV-14,Five viral Internet celebrities travel to a competition that will award one of them their own television series in this ensemble comedy.
tid4124,Into the Forest,Movie,"Dramas, International Movies, Sci-Fi & Fantasy",2018-11-07,R,"In the near future, two frightened sisters fight for survival after losing their father during a deadly, quietly looming apocalypse."
tid4125,Inuyasha the Movie - L'isola del fuoco scarlatto,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,TV-PG,"Ai, a young half-demon who has escaped from Horai Island to try to help his people, returns with potential saviors InuYasha, Sesshomaru and Kikyo."
tid4126,Inuyasha the Movie - La spada del dominatore del mondo,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,TV-14,The Great Dog Demon beaqueathed one of the Three Swords of the Fang to each of his two sons. Now the evil power of the third sword has been awakened.
tid4127,InuYasha: The Movie 2: The Castle Beyond the Looking Glass,Movie,"Action & Adventure, Anime Features, International Movies",2017-09-01,TV-14,"With their biggest foe seemingly defeated, InuYasha and his friends return to everyday life. But the peace is soon shattered by an emerging new enemy."
tid4128,Invictus,Movie,"Dramas, Sports Movies",2019-11-01,PG-13,"After the end of apartheid, newly elected President Nelson Mandela uses the 1995 World Cup rugby matches to unite his people in South Africa."
tid4129,Inxeba,Movie,"Dramas, Independent Movies, International Movies",2018-02-01,TV-MA,"At an initiation ritual for the young men of his Xhosa community, a closeted factory hand meets a Johannesburg teen who discovers his best-kept secret."
tid4130,Iqbal,Movie,"Dramas, Independent Movies, International Movies",2018-03-01,TV-Y7,A boy with a hearing and speech impairment – and extraordinary athletic ability – chases his lifelong dream of playing cricket for India.
tid4131,Irada Pakka,Movie,"Comedies, Dramas, International Movies",2018-03-15,TV-14,"Bored in their happy marriage, a couple decides to spice things up by fighting more, but their game takes the relationship on an unexpected path."
tid4132,Iron Cowboy: The Story of the 50.50.50,Movie,"Documentaries, Sports Movies",2019-07-19,TV-14,"A record-setting triathlete dares to complete 50 Ironman races – a 2.4-mile swim, a 112-mile bike ride, and a 26.2-mile run – in 50 days in 50 states."
tid4133,Iron Man & Captain America: Heroes United,Movie,"Children & Family Movies, Sci-Fi & Fantasy",2014-10-12,PG,"While battling to keep the Red Skull and Taskmaster from unleashing a Hydra army, Iron Man and Captain America must learn to work together."
tid4134,Ishqedarriyaan,Movie,"Dramas, International Movies, Romantic Movies",2018-03-01,TV-14,A young millionaire is willing to do anything to make the schoolteacher he loves happy. Even if it means helping her marry someone else.
tid4135,Issaq,Movie,"Dramas, International Movies, Music & Musicals",2018-03-01,TV-MA,Two young lovers in Banaras are caught in the crossfire of a feud between their powerful families and a political climate destroying their city.
tid4136,It Takes Two,Movie,"Children & Family Movies, Comedies",2019-11-20,PG,"The Olsen twins put a cute new spin on Mark Twain's classic tale ""The Prince and the Pauper,"" playing identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa."
tid4137,It's Now or Never,Movie,"Comedies, International Movies, Romantic Movies",2016-03-01,TV-MA,"When Eva and Alex decide to wed in England, where they met three years earlier, obstacles including a labor strike and a volcano keep them apart."
tid4138,"It's Okay, Buddy",Movie,"Comedies, International Movies, Music & Musicals",2019-06-06,TV-14,Two down-on-their-luck singers set out to marry wealthy women – but not everyone is happy to have them climb the social ladder.
tid4139,Iverson,Movie,"Documentaries, Sports Movies",2016-04-01,NR,"This unfiltered documentary follows the rocky life and stratospheric career of Allen Iverson, an NBA icon who left an indelible mark on the sport."
tid4140,Jaan-E-Mann: Let's Fall in Love... Again,Movie,"Dramas, International Movies, Romantic Movies",2019-12-31,TV-14,"To avoid alimony payments, an aspiring actor schemes for his ex-wife to marry an unlikely suitor, but soon realizes he may not be ready to lose her."
tid4141,Jack and the Cuckoo-Clock Heart,Movie,"Children & Family Movies, Music & Musicals",2017-02-08,PG,"Equipped with a mechanical heart and determined to stay out of death's shadow, young Jack understands that love could prove fatal."
tid4142,Jack Taylor,TV Show,"Crime TV Shows, International TV Shows, TV Dramas",2013-03-31,TV-MA,Ken Bruen's bestselling crime novels leap to life in this series of TV movies featuring Irish cop-turned-private-investigator Jack Taylor.
tid4143,Jackie Brown,Movie,"Dramas, Thrillers",2019-08-01,R,"When an aging flight attendant's caught smuggling cash and forced to help with an investigation, she hatches a clever plan to make off with the dough."
tid4144,Jackpot,Movie,"Comedies, Dramas, International Movies",2018-10-06,TV-14,A lottery ticket salesperson faces an ethical dilemma after setting aside a soon-to-be winning ticket for a customer to pick up and pay for later.
tid4145,Jail,Movie,"Dramas, International Movies",2019-12-31,TV-14,"Incarcerated for a crime he didn’t commit, a young man must navigate the crowded, cut-throat environment of prison as he awaits trial."
tid4146,Jal,Movie,"Dramas, Independent Movies, International Movies",2017-10-15,TV-14,A gifted young man from a drought-stricken village helps a group of ecologists find water for migrating flamingoes.
tid4147,Jalpari: The Desert Mermaid,Movie,"Dramas, Independent Movies, International Movies",2018-05-19,TV-14,"When they travel to their father's ancestral village, city kids expecting a natural paradise instead find a poor, dusty town that harbors secrets."
tid4148,Janaan,Movie,"Comedies, Dramas, International Movies",2017-09-15,TV-14,"After 11 years in Canada, young Meena returns to her native Pakistan for a family wedding and becomes romantically entangled with an adopted cousin."
tid4149,Jay and Silent Bob Strike Back,Movie,"Comedies, Cult Movies",2019-01-01,R,"Jay and Silent Bob's comic book alter egos have been sold to Hollywood without permission, so they head to Tinseltown to sabotage the production."
tid4150,Jealousy and medicine,Movie,"Dramas, International Movies, Romantic Movies",2019-10-01,TV-MA,"Tormented by mistrust, a businessman hires a cagey tailor to track his wife's whereabouts with her doctor only to send his mind further down an abyss."
tid4151,Jeremy Scott: The People's Designer,Movie,Documentaries,2016-04-01,PG-13,The journey of fashion designer Jeremy Scott from humble roots on a Missouri farm to creative director of Moschino is charted in this documentary.
tid4152,Jersey Boys,Movie,"Dramas, Music & Musicals",2019-01-01,R,"Adapted from the hit Broadway musical, this nostalgic look at the Four Seasons and their bumpy offstage lives stretches across four decades."
tid4153,Jesus: Countdown to Calvary,Movie,"Documentaries, Faith & Spirituality",2019-04-01,TV-14,Host Hugh Bonneville traces Jesus' last days to learn how the execution of an itinerant Jewish preacher had an immense impact on society.
tid4154,Jewel's Catch One,Movie,"Documentaries, LGBTQ Movies",2018-05-01,TV-MA,"The story of famed L.A. nightclub Catch One and owner Jewel Thais-Williams, who defied all odds and provided a safe space for black LGBT communities."
tid4155,Jimi Hendrix,Movie,"Documentaries, Music & Musicals",2019-11-01,R,"Jimi Hendrix's family, friends, and fellow musicians discuss his life and influence. Hendrix also appears in classic performance footage."
tid4156,Jiro Dreams of Sushi,Movie,Documentaries,2019-06-05,PG,"This documentary profiles sushi chef Jiro Ono, an 85-year-old master whose 10-seat, $300-a-plate restaurant is legendary among Tokyo foodies."
tid4157,John Carter,Movie,"Action & Adventure, Sci-Fi & Fantasy",2019-05-02,PG-13,"One minute, Civil War veteran John Carter is evading Apaches; the next, he's waking up on Mars, a once-fruitful planet that's devolved into chaos."
tid4158,John Day,Movie,"International Movies, Thrillers",2019-12-31,TV-MA,"A bank manager and his wife, still grieving over their daughter who died in a fire, become pawns in a bank heist with ties to corruption and fraud."
tid4159,Jonathan,Movie,"Dramas, Independent Movies, Sci-Fi & Fantasy",2019-04-16,TV-MA,"Two siblings share a body, each getting it for 12 hours a day. But when one of them breaks the rules, their whole way of life comes crashing down."
tid4160,Jonathan Strange & Mr Norrell,TV Show,"British TV Shows, TV Dramas, TV Sci-Fi & Fantasy",2016-08-25,TV-14,"In 1806, ambitious magician Norrell leads a revival of practical magic in England and ignites a fierce rivalry with bold young conjurer Strange."
tid4161,Jora 10 Numbaria,Movie,"Action & Adventure, International Movies",2018-01-01,TV-MA,"The wounds of a traumatic childhood and a corrupt, unjust system push a young man into becoming a cold-blooded, ruthless gangster."
tid4162,Judwaa,Movie,"Comedies, International Movies, Romantic Movies",2019-12-31,TV-14,"Separated at birth, a pair of identical twins unexpectedly reunite as adults and embark on a madcap mission to take down a common enemy from their past."
tid4163,Judy Moody and the Not Bummer Summer,Movie,"Children & Family Movies, Comedies",2019-08-08,PG,"In this family film, never-dull third-grader Judy Moody embarks on a summer adventure with her brother, Stink, and always-up-for-fun Aunt Opal."
tid4164,Julie & Julia,Movie,"Comedies, Dramas",2021-01-01,PG-13,"In this heartwarming tale, Julie Powell decides to spice up her uneventful life by cooking all 524 recipes outlined in Julia Child's classic cookbook."
tid4165,Jumping the Broom,Movie,"Comedies, Romantic Movies",2020-11-01,PG-13,"After a whirlwind romance, a couple rushes to say ""I do"" at the bride's family estate on Martha's Vineyard, where their relations meet — and clash."
tid4166,Junebug,Movie,"Comedies, Dramas, Independent Movies",2019-03-01,R,"When a big-city art dealer travels to North Carolina to meet her new husband's small-town family, their trip gives rise to a multitude of problems."
tid4167,Jupiter Ascending,Movie,"Action & Adventure, Sci-Fi & Fantasy",2019-08-01,PG-13,A young impoverished woman learns she's been predestined to change the fate of the universe after a genetically engineered hunter tracks her down.
tid4168,Just Friends,Movie,"Comedies, Romantic Movies",2019-09-01,PG-13,"Years after high school, a once-portly nice guy comes home for the holidays and reunites with a former crush he still has feelings for."
tid4169,"Justice, My Foot!",Movie,"Action & Adventure, Comedies, International Movies",2018-08-31,TV-14,Slick lawyer Sung fears he's been cursed with bad karma and considers giving up his practice – until he's approached by a widow accused of murder.
tid4170,Justin Bieber: Never Say Never,Movie,"Documentaries, Music & Musicals",2018-01-01,G,"Teen idol Justin Bieber provides personal snapshots from throughout his career, culminating with scenes from his triumphant 2010 concert tour."
tid4171,K-19: The Widowmaker,Movie,"Action & Adventure, Dramas",2019-11-21,PG-13,"On board Russia's first nuclear ballistic submarine, Capt. Vostrikov must race against time to prevent a Chernobyl-like explosion."
tid4172,Kaabil,Movie,"Dramas, International Movies",2017-06-25,TV-14,"The happy life of a young blind couple is shattered when the wife is raped and corrupt police won't help, sending the husband on a quest for revenge."
tid4173,Kaakan,Movie,"Dramas, International Movies, Romantic Movies",2018-03-01,TV-PG,"Star-crossed lovers from different social strata struggle to overcome differences in class and family expectation, as well as a long separation."
tid4174,Kaalia,Movie,"Action & Adventure, Dramas, International Movies",2019-12-31,TV-14,"Jailed for robbing his brother’s unscrupulous employer, a simpleton has a transformation while in prison, emerging with a violent mission for revenge."
tid4175,Kaaliyan,Movie,"Dramas, International Movies",2018-08-01,TV-PG,"An aggressive, wayward fisherman abandons his wife and daughters, who grow up to face the consequences of their father's mistakes."
tid4176,Kabali (Hindi Version),Movie,"Action & Adventure, Dramas, International Movies",2017-12-15,TV-MA,"In this Hindi version of the Tamil blockbuster, a Tamil gang leader in Kuala Lumpur seeks justice for crimes committed against him and his family."
tid4177,Kacche Dhaagey,Movie,"Dramas, International Movies, Romantic Movies",2017-11-01,TV-14,"While visiting India for her cousin's wedding, a Canadian girl develops strong feelings for a boy from a lower caste."
tid4178,Kahlil Gibran's The Prophet,Movie,"Children & Family Movies, Dramas",2017-10-01,PG,A troubled young girl and her mother find solace on a journey with a subversive poet whose words captivate their hearts and imaginations.
tid4179,Kajraare,Movie,"Dramas, International Movies, Music & Musicals",2017-10-22,TV-14,"A popular singer on the run poses as a bartender and falls in love with a prostitute, but their love is threatened by a violent incident in his past."
tid4180,Kaleidoscope,Movie,Thrillers,2018-05-08,TV-MA,A quiet ex-con's tenuous grip on reality starts to slip when his manipulative mother brings out a part of him he hoped to leave behind.
tid4181,Kalki,Movie,"Dramas, Independent Movies, International Movies",2018-03-01,TV-14,A scientist trying to solve one of the universe's greatest puzzles begins a romance with a much younger colleague that's haunted by a dark secret.
tid4182,Karzzzz,Movie,"International Movies, Music & Musicals, Romantic Movies",2017-10-22,TV-14,"When flashbacks reveal that he's the reincarnation of a man murdered by his wife, rock star Monty sets out to get revenge for the decades-old crime."
tid4183,Kate & Leopold,Movie,"Comedies, Romantic Movies",2020-01-01,PG-13,A present-day woman takes responsibility for guiding a charming time-traveling 19th-century nobleman through the 21st century.
tid4184,Katha,Movie,"Comedies, Dramas, Independent Movies",2019-12-31,TV-PG,"Secretly in love with his neighbor, a mild-mannered clerk is heartbroken when his much bolder, more charming friend wins her heart instead."
